user_id,first_name,last_name,phone_number,address,sin_hash,tenant_company,subscription_tier,age,sex,bmi,smoker_status,dependents,recent_hospitalizations,base_risk_score,ocr_conditions,ocr_confidence,requires_manual_review,region,high_risk
07c8abc9-896a-423e-81a8-15ada1ee3854,Jeffrey,Gray,385-609-5197 x382,"63286 Brenda Hill Suite 012, Perkinstown, YT M3N4B7",c2eb4b4cecc5eee8292b932aa4e024334d519adedea75e36790f3d9fb918777d,Oshawa Health,Premium,34,Female,23.9,False,0,0,5.05,Diabetes,0.82,False,Nova Scotia,False
77d8eb35-765c-41aa-95a0-175bb1f19cc8,Daniel,Wilkinson,673-545-7153 x995,"90630 Moore Crossroad, Port Emilyfurt, PE H1K 4E6",323a463ad29482a80dc90972073edb681b733636bb2d591ac437fd4c7ef0f67d,Oshawa Health,Enterprise,51,Male,25.3,True,3,0,32.01,Asthma,0.65,True,Manitoba,True
7ec462ba-386d-4c2f-966f-6454f5fe3098,Renee,Bailey,223.006.5118,"38982 Gregory Flats, Nguyenborough, NB K3C2J7",88a1c4dd0992d9354afda83edd35f11676a8d653590364e413eb6b85d764409f,Prairie Life,Standard,40,Male,19.2,False,1,0,39.49,Diabetes,0.77,False,Alberta,False
1c5da3e4-2ee5-497e-a4a2-10daf5bec18e,David,Frye,+1 (824) 598-0102,"164 Odonnell Knolls Apt. 618, South Felicia, ON V5J9G9",ac0e0326ed62074e300377ce6b58e35d5bd6f74bdb97c985e965444debce00aa,Northern Shield,Enterprise,43,Non-binary,18.9,False,1,0,6.32,Diabetes,0.73,False,Ontario,False
7f27a2f3-0f41-4a70-b165-93067981ddaf,Kimberly,Rivas,(745) 381-2058 x080,"20960 Christopher Points, North Alecbury, QC N5X5B3",7fe3494fb5a3d71ae89855c7c7fc2bc749a5281d8e220443020e52fde03915d0,Northern Shield,Standard,46,Male,23.1,False,2,0,6.43,Asthma,0.64,False,New Brunswick,False
666de557-bc7e-421e-a851-162beab2a1be,Matthew,Jackson,655 562 4407,"8213 Williams Rapids Apt. 024, North David, BC B8A1M5",80e21f085859765dc1788b93a6382f6c5c7446cea9dc00c283b3a29791568ea8,Atlantic Blue,Premium,47,Female,18.5,False,0,2,14.71,Heart Disease,0.84,False,Ontario,True
3b122fc1-7fcd-488f-b656-4c62eda0e3d1,Annette,James,+1 (584) 151-9150,"765 Kevin Mills, Port Oscar, NB X4B 8N5",766b95a1724b516aa20b1f149f71fdd3c7a77838386c5bfdb0b454666c5cd987,Northern Shield,Standard,46,Female,21.9,False,2,0,15.21,None,0.62,False,Manitoba,False
6e25b5c5-6ceb-4b1c-b330-3c01f5b881eb,Kendra,Dean,238-978-1657 x273,"364 Wallace Harbor Suite 735, Davisberg, ON Y4E8E4",3ab4430f5c40e34ef92a6df27b103e650beb1e2c43badfd06c4a5933f702a90a,Atlantic Blue,Standard,56,Male,38.9,False,2,0,11.79,None,0.84,False,Quebec,False
8abcf85e-9f17-49ec-90cc-dacd7bd2efd5,John,Rich,(816) 250-4309 x099,"66126 Rodriguez Run, Jenniferborough, MB H4C 5R6",6a2fcbc487e657b08441adb1a44fc7e7564a97c2f8ff8d0fe83da25317fd499f,Oshawa Health,Standard,29,Non-binary,26.6,True,0,0,14.14,Diabetes,0.97,False,British Columbia,True
4ad4d4bd-919c-4058-833f-3c323de6f0e6,Michael,Green,+1 (577) 238-6625,"99701 Anita Stravenue, Tammymouth, SK Y3R 8E7",49d8a22b257902e9106c858c77969bde0a435792e10c7c9309673c985b62922a,Pacific Care,Standard,56,Male,21.1,False,2,0,25.63,None,0.78,False,Alberta,False
2e1df89f-9efd-41f7-93e4-f9aa00aba3c8,Jacob,Hall,399-508-9898 x235,"0193 Garrett Ports, Jodifurt, NS Y4N 5Y1",c9ddf9b1b980797e9f725a063039289282b940425cb8a5fa8a9f5f1506a1c954,Pacific Care,Premium,55,Non-binary,20.4,False,2,1,35.3,None,0.89,False,British Columbia,True
3f84f48e-8271-47b4-8548-231bcd77ae3d,David,Clark,+1 (707) 726-3973,"375 Henry Causeway, Estesberg, SK H8H8N9",f4c231a3b089ede59927f01e793bf391f01e28327033f530d2cc4341070c0e20,Northern Shield,Enterprise,51,Female,26.8,False,1,1,26.62,Asthma,0.97,True,Nova Scotia,True
e9806276-4575-4193-89cb-807643478a24,Matthew,Bridges,622.413.9942,"14043 Aaron Keys Apt. 793, Tinaberg, AB G8J 9T6",1c43538671805249800058238b6c1af72bcfa31f742f0a48c6e72f1d0142b10e,Pacific Care,Standard,52,Male,23.6,False,4,0,23.61,Cancer,0.7,False,New Brunswick,False
250014f9-62a7-47d9-b3c2-ca3576288400,Kylie,Dixon,1 (528) 622-0350,"9222 Valdez Underpass, South Shaneberg, AB H6P 2R9",60c807a825bd2fda6b0580443a0ad98630580befe2fb9bf027759fcebfca74b0,Northern Shield,Standard,22,Non-binary,40.4,False,2,1,16.66,COPD,0.69,False,Saskatchewan,True
eacf67ce-79b5-45ec-af16-628b7feba4c5,Alyssa,Oconnor,(279) 379-3975,"380 Thomas Ford Suite 661, Davidfurt, BC H2P 9J4",b71079c308227f0ae293499e812fe07cca499be3b1d91e3df187bdc3ee91f805,Prairie Life,Premium,39,Male,17.8,False,1,1,19.83,Asthma,0.62,False,Alberta,False
673a6a90-206d-45ab-b8e8-58d9f6a1a4fc,Scott,Leblanc,346-270-6132,"07184 Larsen Cliffs Suite 997, South Wendy, NS J9H8H2",bbcbdb785734d8f9052a758c8667b28359665d18b5e720e00608c70a94d8642b,Oshawa Health,Enterprise,71,Non-binary,28.4,True,0,0,16.15,Asthma,0.86,False,British Columbia,True
324e474a-a914-4c01-99be-9136b0c08711,Vanessa,Smith,1 (726) 061-0472,"1332 Wells Shore, Tinafurt, NS T5V 9E8",31cb50176d238a40b3651c8c75ca5d9c66d4b17bf5b7b3d29bfe0c02e9c48c1f,Northern Shield,Enterprise,36,Female,33.6,False,1,0,12.59,Diabetes,0.61,False,Quebec,False
efaec1c7-270c-49c9-85ba-7997de39496b,Gina,Roberts,(799) 814-6633,"95307 George Streets, Lake Meghan, BC M5C2R9",a32b8a93abc910d83fba0505e2ddcc2880bf40aef42c1030dd7fdb8a390637fc,Pacific Care,Premium,44,Non-binary,30.8,False,3,0,29.5,Heart Disease,0.99,False,Quebec,True
65902e09-11a7-4335-b4c4-9edffef582a0,Tara,Burgess,(580) 699-9487 x060,"53307 Melinda Parks, Bowmanfort, NS N7B2E7",5cdb620f360cb9ac3f5433a4fbcb1a2c3c3a27109157489d76e303c201305548,Prairie Life,Premium,32,Female,27.5,False,0,0,14.06,None,0.76,False,Saskatchewan,False
b8a5b303-8bb1-4ebc-a366-1ae069d86dd9,Dominique,Guzman,(470) 629-0638 x747,"47580 Phillips Valley Apt. 809, East Kimberlybury, NU K1K2T6",19d015e9df4e1d994e6ed1effece27c82de1b948ea7a1596ba2b2d2e3c6c69fd,Pacific Care,Enterprise,32,Male,22.6,False,2,0,21.37,Asthma,0.67,False,New Brunswick,False
e662e6d5-7b3d-4079-945b-8f5ce82526cc,Debra,Frye,562 640 6249,"64501 Dillon Squares, North Nicoleborough, NU A5M4T8",4d0452796d220d2aca71b582ac69bd70e35053a311b11b18c59e952d247c6016,Pacific Care,Enterprise,35,Female,25.1,False,2,0,10.74,Asthma,0.76,False,Ontario,False
91e17b9e-9e25-4a0b-9799-051c95a62730,Emily,Fisher,668 957 1592,"030 Adam Parkways Suite 944, Evelynberg, MB E6M5K1",65162fe0573095d6469f4e1e26f90883a566c1bf5c52887b8320582d85bf21bb,Atlantic Blue,Standard,39,Female,30.1,False,0,0,37.34,Hypertension,0.91,False,British Columbia,False
bfd6c1d1-97e0-4f16-9e7f-a6d970a477f1,Matthew,Fisher,288-459-2123 x394,"3110 Katelyn Port Suite 838, Lake Jenniferland, NL J4V 3L3",513ef98444d3b02bb4182842b2ea25a7044bf48d477486e828dd4f9e12665acb,Prairie Life,Premium,87,Male,35.9,False,3,1,35.1,Cancer,0.78,False,New Brunswick,True
51fb8ee5-a63f-4753-bab6-d35edbcca264,James,Sheppard,(572) 472-1450 x617,"3388 Amanda Rue Apt. 831, East Robertchester, BC R9Y 8H9",b58bc5b6151b6ad64a65ee9febac07f8f42b82717a54c0d2097864ebbd325906,Pacific Care,Enterprise,65,Male,27.1,False,3,0,37.53,Asthma,0.69,False,Quebec,False
d2c3a563-085b-4bc4-8817-7b767437c9ad,John,Bradley,1 (483) 780-9319,"05094 Brown Shoals, Larsenberg, NU R1P3T5",195f57cb60458f938d40093876f2bbafa2122501509cad941dc0afdb388eee4d,Northern Shield,Standard,74,Female,22.7,True,1,0,35.32,Diabetes,0.81,False,British Columbia,True
57703676-6fb0-4e94-825b-a9e036f48bdc,Jeremy,Mckay,992 321 4533,"94993 Gonzales Crossroad Suite 763, Sarahville, YT S1B5J3",5ae8d5e21351cce01b496e30d1c494ff1fafef062ac0e7e15cce5091f0819c5e,Prairie Life,Standard,41,Female,22.5,False,2,2,33.42,Asthma,1.0,True,Manitoba,False
5ff83c7e-f433-4e29-8074-833b5a21805d,Ronald,Smith,(659) 384-1639,"0927 Lynn Gateway, Port Sarahfurt, QC V2B 9Y6",e7c446bec0d5eb4cceacafbd496caadba6c912ef4c9348f178da1ecf7c89b6db,Pacific Care,Premium,51,Female,32.4,False,2,0,18.89,Diabetes,0.86,False,Saskatchewan,False
1a833f4d-51e7-4c2c-81fd-3d5c964cdea5,Alexis,Bruce,(602) 081-5157 x325,"093 Mccall Loaf, Watersmouth, ON P6C2X2",207b0d82ac26479d46b552f46dc2daac8bab977042e055aa53fcb054dde98435,Pacific Care,Enterprise,46,Female,22.3,False,1,1,35.96,Cancer,0.84,False,Manitoba,True
36ae36de-8f31-4267-8384-2a7bac3f59b9,Veronica,Sellers,962.940.5339,"4887 Cisneros Alley Apt. 364, North Nicholasville, NS P2A 8H5",94d7103c5eac3a103001bbb1e72f9483df34d08005fd02f6b3da7e6b9a99b8a2,Oshawa Health,Premium,53,Female,19.0,False,3,0,16.08,Heart Disease,0.89,False,Saskatchewan,False
dbb8dd22-2e2a-4580-9bcc-c19b69a984df,Patricia,Lin,+1 (810) 930-0471,"061 Nathan Freeway Suite 846, Jenniferside, YT C6A 4A6",565f902e15016f70ad88df1fdf8672e5ead03dd9978f69c119f514662914d395,Prairie Life,Enterprise,68,Non-binary,25.6,False,0,1,17.12,Asthma,0.8,False,Ontario,False
d3b435c4-1111-4e95-b1ee-7651ba7e2adf,Katelyn,Hoover,865-667-5987,"09620 Moore Wall Apt. 708, Duaneton, NT R9A 4L9",66fd15b91d0d0a1d3394e730fb8bf78b453779c526cff44225681531e5d560d8,Northern Shield,Enterprise,45,Female,25.2,False,2,0,26.74,Hypertension,0.62,True,Manitoba,False
3f739ec4-a954-4d74-b93f-c5a5d9ff56ba,Adam,Vaughan,681.493.6312,"16635 Sandra Station, Martinstad, PE L3M 8L1",7f4f9fe3833a2df222944ad9d9addc624b21c2e25093734ae975932dc313128f,Prairie Life,Premium,43,Male,25.2,False,0,2,6.54,Heart Disease,0.81,False,Saskatchewan,True
a497bb0f-074c-4fc3-8fd3-b6c46bea06c3,Ashley,Singh,+1 (889) 222-7312,"6293 Decker Gardens Apt. 906, East Samanthahaven, NB J1S5P6",0fafcb363736eff2908c8edaf24c903c6a666703b71045d68cafef63b45b3502,Oshawa Health,Premium,21,Female,21.9,True,0,0,18.8,None,0.87,False,Manitoba,False
bcee2a33-8c44-4981-8ebe-9527eead3ea3,Jack,Proctor,(822) 863-7843 x548,"3946 Jane River, Lake Christineport, AB V1G8V3",7e3dd08682e5bbbb8b85d233476dcfb18b3a1fd5e3f6fc4696e8bf6c0359f917,Pacific Care,Enterprise,23,Male,24.9,False,2,0,27.63,None,0.65,False,Alberta,False
3d0decc7-6bfb-47ab-b0e2-ff846eee8b8b,Laura,Jones,528 788 3337,"378 Vasquez Fort, Lake Glen, NT C8E5H1",c80f839503f212a988aa9e046b2d062c9e9f9ce7821c78ad4768ac9811638a4f,Pacific Care,Enterprise,65,Male,26.8,False,2,1,37.43,Asthma,0.73,False,Manitoba,True
d0189b85-7157-414f-9e60-71b409170cc4,Nicholas,Stewart,1-571-858-7753,"4114 Shannon Greens Apt. 533, Cantrellmouth, NT M8G 7K6",42f2d4695011b6ee7e836171c87180d98dd661e1efb6c8d81d91fe707488efda,Pacific Care,Enterprise,53,Female,33.2,True,0,0,6.74,None,0.66,False,Alberta,True
8f2abe00-22dc-4018-8d52-84187bf726f8,Brandi,Hunter,1-890-093-0121,"52102 Stephanie Harbors, North David, PE N4P7T6",396d4d6163a49b3a8577a8eb3baab7a1f3b65cc313e1405dafe52c86bc12b9e8,Pacific Care,Enterprise,53,Female,30.9,True,0,0,10.56,Diabetes,0.61,False,Ontario,True
a6fbc4a0-013b-4109-a232-c528fab12df2,Brian,Wright,(889) 848-3870 x384,"47350 Wilson Center, Mezamouth, QC T5B 1H6",243baf51efdca85023ac8ae5d562c87d487bf50a92e0e45d70eeb6005c12e58e,Pacific Care,Premium,22,Female,26.8,True,3,1,12.2,Cancer,0.94,False,Saskatchewan,True
18e6c4bb-3c4c-46d0-b7d2-01359bbbdac3,John,Hall,1 (446) 953-6412,"52936 Peterson Manors Suite 894, West Lisa, MB V8K 6G9",9b418e8d861560bb0ead9824fa1216623490be4ca912d412f5bb8a242a31b26e,Oshawa Health,Premium,53,Non-binary,36.6,False,1,2,11.34,Diabetes,0.73,False,Nova Scotia,True
8c6fe350-69d0-4c86-a48f-9a8457a1e849,Edward,Cook,1-934-163-3501,"50535 Perez Meadow Suite 872, Phillipsstad, ON X2V2S3",6675d4e5f62fd260f829aa593f09b0cef34cfda1231a195705644348c3c4a31c,Northern Shield,Enterprise,44,Female,18.3,False,0,0,31.9,None,0.8,False,Manitoba,False
267b77bb-8b2d-4ede-8131-9f21e96c074b,Courtney,Woods,1-532-558-8440,"34483 Lindsey Corner Suite 602, Salazarshire, SK P5E 2S4",893242d1eb9e9137ecc76c3588cc369fe41bac0085080eba6dfe7d19137fbf7b,Northern Shield,Standard,56,Non-binary,29.2,False,1,1,20.98,COPD,0.65,False,Ontario,True
98e99403-9881-4db4-aeed-82a489d9db10,Christopher,Petersen,311.855.1463,"3621 Alexander Lake Suite 826, New Todd, NT S2C6K7",bf8e43e1c4d7aa952ce074a27001a5ef6ec82e96153d3d3281dcd18205213685,Northern Shield,Enterprise,40,Non-binary,18.4,False,0,0,17.14,Diabetes,0.82,False,Quebec,False
ffd92546-6c92-4e08-af55-6a8947b53f6c,Ian,Baker,257-499-2560 x375,"85967 Stephanie Turnpike, Jacobchester, NL C9L 1S4",6e08550a86e0ac5849a4351f0a40259e05865af80427622a093a778262c63ea1,Northern Shield,Premium,44,Female,24.1,True,2,0,8.85,COPD,0.65,False,Nova Scotia,True
25f11bd2-16d3-4ae7-9785-de9a0f69373f,Roger,Chaney,1-948-435-8859,"23609 Wyatt Course Apt. 334, East David, PE S1A 2X7",4ac72b550697a821750a3415149174c023cf438bea90758d6f3efd0c01b31baf,Prairie Life,Standard,58,Female,32.7,False,2,0,6.8,Cancer,0.83,False,Ontario,True
8d9500b5-9cc7-4cfd-b95f-1c09153d6827,Kyle,Ward,1-263-822-1361,"414 Kristin Turnpike, Quinnfurt, AB Y8J 7J2",45f88b215f9a0b2f505d44c1fa0c857482063fc7440017d010bec47320f1b8c0,Atlantic Blue,Enterprise,71,Female,26.2,False,1,0,14.8,Asthma,0.92,True,Nova Scotia,False
de226ff9-8fe3-47b0-8e94-b5de79e3e687,John,Kennedy,150.832.1431,"95774 Wood Shores Suite 825, East Deborah, NU E3L 1A4",79f72da78b76d0d4e773a962d4d60c53bb0f1986084e6c4248b25c5c9e8768cc,Oshawa Health,Standard,42,Female,29.1,False,2,0,14.58,Asthma,0.86,False,New Brunswick,False
506d4f9e-f41d-4ce2-a060-93a8b5500da7,Amy,Thomas,(796) 124-2165 x511,"095 Castillo Causeway, Edwardport, QC E8K 6M6",8d847e1e21c041fde67f4969a88953883f5736258ca35c1c3644bb76123c8552,Oshawa Health,Enterprise,53,Male,30.6,False,0,1,20.82,COPD,1.0,True,British Columbia,True
9c14c1ca-dff4-4250-abd2-d16519a148a2,Curtis,Robinson,521.000.8207,"7621 Oneill Landing, South Kellyhaven, QC V8P8C4",b12a3813b0a13764af9dcdb08577a511ffbb06581915e32f7dc85ae9849eaab3,Northern Shield,Enterprise,26,Female,24.6,False,1,0,13.93,Cancer,0.92,False,Manitoba,False
2fc35a98-19a6-45b2-8e20-cfa93d666e80,Michael,Curtis,452 891 3513,"5164 Samantha Mills, East Kathleen, NL Y4Y7A3",9448168f8f27cbf034a85ec3681671418b8a4d8702a791f7bfc0684c6572c99a,Prairie Life,Standard,26,Non-binary,32.9,False,0,0,13.4,Asthma,0.85,False,Nova Scotia,False
4b4a2104-681a-4868-9776-dc92f2d36689,Ashley,Jackson,265-571-0769,"317 Valdez Summit Suite 840, Evanchester, NL B3N 6P1",a6ea28dea45271f757ea3b076fac9136101508a4ee2c39328769d061382c1c3e,Pacific Care,Premium,74,Non-binary,22.9,False,2,0,11.27,COPD,0.69,False,Ontario,True
bb43b576-e174-4ed0-992e-2938b8c3f3a4,Evelyn,Reilly,996-517-2572,"949 Sandoval Lodge Suite 240, West Leah, NU V4N 7Y9",08e0a44ee47978f7d9c7bd2416eeaba35c1d7e428a2325f062d1939e26afbb26,Oshawa Health,Enterprise,59,Male,20.7,True,0,0,37.32,Asthma,0.67,False,Manitoba,True
6fc96a58-2e27-4e22-a3d6-fc531080ac34,Joe,Ruiz,252-511-8280,"2418 Mcdonald Ridge Suite 641, New Timothyland, NB M6Y2J9",75ae5ba61798c48a57c4369288dbd07812c6a2672a14dfd832dc1a39762f2b14,Pacific Care,Standard,31,Non-binary,33.0,False,1,1,9.25,Cancer,0.98,False,New Brunswick,True
86d4dc56-bcf1-40eb-862d-d5dea8b0af7e,Jennifer,Ramirez,220-900-2822 x405,"764 Gail Center Apt. 722, Kevinfort, PE N8V6E7",8fd96f9da41ddbecc1df17383541efe0c53106813e36853d61701b7ec7015d49,Northern Shield,Enterprise,39,Non-binary,28.2,True,3,0,31.37,Cancer,0.77,False,Saskatchewan,True
a59b11e7-bcb6-4867-8a7d-14e19549adba,Amanda,Boyd,579-913-9411 x582,"29750 Franklin Crossing, Port Carlos, NT T5H 9M4",80f21b9efab0792c64b373cefd3f61c5f25c4686933065962c359ed23e67d4ef,Pacific Care,Standard,31,Male,23.4,False,0,0,10.31,Diabetes,0.95,False,Quebec,False
3443a199-a1d6-402f-9719-88f4a34c9f1f,James,Hall,247-256-1481 x637,"5448 Tyler Fields, North Rebeccaport, ON R1P6V4",2c00ec5f60bcfade7d24b3f6854cb5a6c96542d1f28baa63b85e71b0deb6bd89,Atlantic Blue,Premium,56,Female,31.0,False,0,1,11.06,Hypertension,0.77,False,Quebec,True
979f9f03-f381-4f57-b60d-c4165bb6849e,Kristy,Avila,(725) 251-1871,"83754 Adam Harbors, East Darin, YT B2J 9S2",0ac6d04c4a7da48ce17f7bf46d8f67ef648c261777153047610938fc21f2e4e4,Oshawa Health,Standard,18,Female,33.9,True,1,1,20.01,None,0.93,True,Nova Scotia,False
3b440ebc-c65f-4d26-9f6b-605564a6242e,Michael,Dean,(812) 978-9587 x959,"2607 Johnson Island Apt. 152, East Christopher, SK A7B3C9",8f984efc5a1677930d78da56dd5a4fd72e4cbfa82973bdf3e99f8d685db93ea9,Atlantic Blue,Enterprise,26,Female,28.8,False,1,0,21.53,None,0.78,False,British Columbia,False
e5a4dec2-1724-4917-91e0-5b00c6e9c403,Jessica,Fletcher,900-074-6546,"5009 Sexton Keys, Howardshire, NS S7X 5P3",d5f627f79e45e219f363e455dff49c5b7b5af8540bb0f748613d7646943bf103,Atlantic Blue,Enterprise,66,Non-binary,34.1,False,1,0,36.57,Cancer,0.63,False,British Columbia,True
94a42604-5c88-4e0d-927a-e371dc4dcd15,Joseph,Mccarty,856-950-9601 x621,"37359 Vanessa Avenue Apt. 660, New Katelyn, QC S5G7X8",5e90368db565615f37a3d4833ac9afb2268df69454affb5a2f9a6d87cd17a444,Pacific Care,Standard,74,Non-binary,27.5,False,1,1,10.37,Cancer,0.92,True,British Columbia,True
1cb906c2-04d1-43aa-b120-fecb3526ebeb,Benjamin,Wagner,729-996-7622,"7265 Daniel Springs Suite 597, Brianbury, YT M2P2Y6",7438328a52a30941dbcd6f0e7d9b7b8913bc2c5dc0254afb78d16cd72fa28414,Oshawa Health,Premium,45,Female,25.4,False,1,0,26.9,COPD,0.68,True,Alberta,False
0a9bf7ba-e400-4b54-9612-623a219f471c,Lisa,Young,(775) 960-2959 x465,"33507 Rogers Summit, Blakechester, BC A6S6G7",aa0430a0fac2b23c3be823e2d6cde1b4acf03e92dbc34daf28749776793c5be3,Prairie Life,Enterprise,55,Non-binary,25.7,True,2,0,24.95,None,0.74,False,Nova Scotia,True
f59f516f-be71-4b69-8642-01ccb78580b8,Matthew,Holmes,(890) 045-8882 x991,"2401 Wells Bridge, West Keith, YT V8G3S4",d301bded09c72a6b0ba7f5d1a3c3472e245b622132e690a5b0d2b94a381be327,Northern Shield,Standard,59,Female,23.1,False,1,0,26.24,Hypertension,0.79,True,British Columbia,False
5093216d-a095-4919-a4c9-0a893c0cf26e,Shawn,Pearson,106.276.9046,"4677 Miller Views, North Matthewton, NB Y1N 7B2",946c7d66cc77c24a6afdad142997bed7078af48e5a810100556f31792fa9ef99,Northern Shield,Enterprise,41,Non-binary,22.5,True,1,0,28.29,Hypertension,0.61,False,Alberta,True
efc07ae4-8e61-4eea-850a-4f24540593f6,Shawn,Johnson,417-884-7507,"7641 Simon Canyon, North Robert, NS X8L8N1",5721ee87c347cd0c816141c6f959e45b2a8d9ec694eb24da1837558c84d0571c,Northern Shield,Premium,22,Non-binary,37.0,False,1,0,13.47,Heart Disease,0.87,False,Ontario,False
9d497a59-9988-4b25-b628-7d3fb0c9a4d1,Ashley,Andrews,+1 (529) 569-2734,"932 Reynolds Trail, Port Tinaport, NT P3L1J6",19666f9209b40e1927ab77c09b1887f8cec5477e3623850f3a0238c0b042f964,Northern Shield,Premium,50,Female,25.7,False,0,0,23.89,Hypertension,0.74,True,New Brunswick,False
84181137-80f2-4c14-ba63-06f804df6d83,Suzanne,Morton,+1 (370) 387-0688,"4403 Jessica Mall Apt. 966, Port Candiceborough, QC J5E3V6",f5637acba45d4b727b62d96f669015d976ca7a7d645d9001e7a185923c60c4eb,Oshawa Health,Standard,44,Female,28.5,True,1,0,38.65,Hypertension,0.85,False,New Brunswick,True
85e66dc6-9397-431c-9ad5-167ce49e7d0d,Benjamin,Vance,229.366.7327,"901 Kayla Rapids Apt. 476, Port Stephanie, PE A4B3V9",eb93ae77a7bb8ceda010e50bb7e65ffc65bb8071f81a0062eab9d1c5459a48eb,Oshawa Health,Enterprise,41,Male,27.5,False,0,0,33.76,Hypertension,0.86,True,Manitoba,False
15cee718-c555-4092-99cc-e355736f6a09,Carly,Montoya,327 008 7417,"406 Cynthia Knoll, West Kelsey, NU N8M5K7",ea3bcc918c2c008db164d0c04f4ad1e049f012d2bc808abaeb2e50056d1254b6,Northern Shield,Enterprise,27,Non-binary,24.2,False,1,1,35.13,Heart Disease,0.96,False,Alberta,True
882b757b-a54b-475c-9469-590578eab50f,Peter,Mann,(663) 120-4897 x687,"39037 Saunders Harbors Apt. 161, East Brianfort, NT G5C 4Y9",0d2bdbdfe2b15431141d42265f0a2085b6516158c21326f8e2005c4f5b1e8234,Pacific Care,Enterprise,30,Non-binary,31.8,False,2,0,12.01,COPD,0.77,False,Quebec,False
d09a64f6-7d81-4c2d-9788-4997fe9f5b22,Dawn,Garza,624-601-3534,"759 Brian Gateway Suite 380, New Derek, QC V1S1C3",98cc1fc02fd36263c7934803952798518c9963a412e2cc0549ebc03b5b6791ac,Pacific Care,Enterprise,42,Non-binary,26.2,False,4,0,23.23,Asthma,0.87,False,Ontario,False
fec1eff3-e853-4580-a306-4015d3e51187,Sarah,Johnson,1-697-694-4656,"08742 Mitchell Island Suite 857, South Clairemouth, MB C6B 4Y4",897adf9bfb2943345eea7c77a48fab2413abc33a7190692b88e2a7d31ef5a31c,Prairie Life,Enterprise,60,Male,28.4,False,2,0,6.33,COPD,0.66,True,Quebec,True
6e503a65-4e2b-4eb2-885a-d46f3f9887e0,Jessica,Ramsey,+1 (611) 110-3822,"68013 Matthew Village Apt. 110, Port Samanthamouth, ON R4G8S1",2dbf92be75e17e7c863a02aeb05a8cf1dd86270468a39e7ec4ebbdc900c0c362,Pacific Care,Enterprise,27,Male,32.2,False,1,1,6.87,Cancer,0.8,False,Quebec,True
8284428b-b21f-4d4b-9ae1-4da597d4bfcf,Henry,Ward,(675) 885-7692 x718,"01927 Laura Course Suite 484, Port Josephmouth, NU V6J 3Y3",e6718b9655d823537499af4c1f42586d36df004c39eac48a158c329a88f36593,Atlantic Blue,Standard,51,Non-binary,28.5,False,1,1,36.36,Hypertension,0.99,False,British Columbia,True
09359fad-bdba-4641-82f8-78f8d4798830,Terri,James,256-109-7429,"4506 Gary Roads, Port Brandonfurt, NS T7B 3A9",a3191669333f8ef64562e536e272b560a1b2c72faef74a3b4e4f023c9923fd6e,Pacific Care,Standard,22,Male,34.6,False,1,1,33.92,Asthma,0.68,False,Quebec,False
0c29407a-acb5-4c6c-a09c-a22576cf14f9,Frederick,Camacho,497.729.4508,"2927 David Forge, West Christina, ON J9M6G9",2c828355a544f33918f9a2467eb1f8c54e2bf85e64359d2e689c2e8d68c1cfca,Pacific Care,Standard,39,Female,32.3,False,0,0,10.25,COPD,0.83,False,Ontario,False
4ed93805-ca50-4987-878d-bac5e346a242,Christopher,Rodriguez,947.796.2893,"08328 Turner Cliff Suite 836, New Matthew, NU R3J3A3",9c4debdf6c4373bd3033b3ed3d5867968a21a2e72b65072dbbe7619ffbc4eaaf,Atlantic Blue,Enterprise,46,Non-binary,26.9,False,3,0,35.09,COPD,0.87,True,Ontario,False
8b54113f-a419-46af-a043-8be8d9b99b77,Kenneth,Watkins,217-286-2951 x414,"2898 Daniel Park, North Tiffanyfort, PE Y6M4C7",e0072632c2ce5a69958d459f0bfa86b084ec076d08fe7942dd2b2c581710c1ac,Oshawa Health,Enterprise,44,Male,21.9,False,2,1,21.79,Asthma,0.78,False,Nova Scotia,False
d0be0ce7-1174-40da-9165-c1e099c94e49,Annette,Lara,1-245-070-1456,"551 Henderson Rest, New Christine, AB R6A 6Y4",b00c198fa911cc0baccdbbb43a101f36b5b79fd18812caa6757b8085e160f408,Prairie Life,Enterprise,34,Male,19.8,True,8,1,31.64,Hypertension,0.69,True,Manitoba,True
c228c34e-8ab6-493c-9bce-5f4d8d36c61a,Jonathan,Hunter,(659) 775-0793,"134 Lawson Drive Suite 523, Jefferyburgh, QC M2L8J6",506f8eae0d92d7cffc40d4e19178eb393043b6bb4d1e00d3a9fe1aa356573a7a,Oshawa Health,Enterprise,26,Male,26.1,True,1,0,6.22,COPD,0.64,False,New Brunswick,True
8f74bab6-387c-43c4-a33d-8b3acd0abd5a,Benjamin,Lopez,726.230.9760,"79192 Kirk Lakes Suite 828, Port Lukestad, NU A9R 1H8",2df99a976495ff2f4bae8de3c4a8c4ff87b8bd88a5c942ac487a8e6cb671ce4e,Pacific Care,Enterprise,61,Non-binary,32.9,False,2,0,39.22,Heart Disease,0.63,False,British Columbia,True
eb4fc5e9-52ca-4613-accb-7980714a3ad2,Monica,Crane,(562) 152-4728 x512,"46714 Parks Grove, West Linda, AB P8G 9R2",637ac5e6cbcad1c0ae92bf372fb0887212489362a5a102b5391bc03e7c969e2f,Pacific Care,Enterprise,56,Non-binary,19.2,False,1,0,32.4,Asthma,0.69,False,Ontario,False
